Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6908421082457854,1.5236371481029636,1.7316846502454657,0.3402516751103121,0.4632741238598176,0.31886477462437396
2,1.4819337177906946,1.2632398881919096,1.6224267451386702,0.4403951262915146,0.5219635141622659,0.3789649415692821
3,1.371774320076677,1.2618730575589896,1.5158396143662303,0.48873272684352925,0.548607777244359,0.4090150250417362
4,1.3159786291866369,1.150713703425283,1.5675175691905774,0.5142452470447241,0.5853336533845416,0.41235392320534225
5,1.2632157456590851,1.1418010142279678,1.6050739037363153,0.5355087069419476,0.5867738838214114,0.41402337228714525
6,1.2265003555427798,1.0888684319471673,1.4855399633708752,0.5521054638557499,0.5973355736917907,0.4657762938230384
7,1.1835144633456485,1.0527801777874326,1.5738441285334135,0.5720978373372555,0.6105376860297648,0.44908180300500833
8,1.1421552826366337,1.0783351186569958,1.3698944888616864,0.5937789399139293,0.6051368218915026,0.5091819699499165
9,1.1051811705766066,1.0570990199548498,1.4268250716359991,0.613952897169109,0.6070571291406625,0.5191986644407346
10,1.0674281136058639,1.0723005570113773,1.3720868982766803,0.6273719380436165,0.6038166106577052,0.48414023372287146
11,1.026141178341261,0.9585545352604705,1.261990498555334,0.6454395235241779,0.6515842534805569,0.5826377295492488
12,0.9773319410176419,1.0057630072170851,1.2549406854729903,0.6604746599843838,0.6407825252040327,0.5676126878130217
13,0.9377088994220687,0.9158345905638473,1.4224152800283933,0.6765811407092662,0.6569851176188191,0.5659432387312187
14,0.8945930148802269,0.8552251446405836,1.3196169028156681,0.6910896842258176,0.6921507441190591,0.6377295492487479
15,0.8599970185050155,0.8740560036874778,1.1883222084296376,0.7083401427248461,0.671387421987518,0.6193656093489148
16,0.8267327043975182,0.8530364719196267,1.1771051962124675,0.7157124439360099,0.6824291886701872,0.6510851419031719
17,0.788351487292584,0.8320080240028276,1.3829029202461243,0.7317281327740554,0.700672107537206,0.6026711185308848
18,0.7663228217153044,0.8022488189178327,1.0322843931223218,0.735450600134372,0.7187950072011522,0.7078464106844741
19,0.7374863725032209,0.8014467761935863,1.0628615115818225,0.745564816328013,0.7035525684109457,0.672787979966611
20,0.713715339701824,0.7924010655458394,1.1173659523850994,0.7547347968985492,0.7093134901584254,0.6861435726210351
21,0.687739232114534,0.8251331940225385,1.3671901069189374,0.7616712970528954,0.6993518963034085,0.6277128547579299
22,0.6715467318108891,0.8470040028646674,1.2164866343924874,0.7713133954349839,0.6851896303408546,0.656093489148581
23,0.6476980306853187,0.7764085849028459,0.9815269489037363,0.7781954204572279,0.7118338934229477,0.7095158597662772
24,0.6239519072615394,0.8288199752712204,1.0666762896274264,0.7860035227252092,0.6898703792606817,0.672787979966611
25,0.5997204444847919,0.7867498395110046,1.1089287721797039,0.7941384757858038,0.7169947191550649,0.7028380634390651
26,0.5896046050369116,0.7896318240967113,1.0476378371056758,0.7987688620144904,0.7169947191550649,0.7178631051752922
27,0.5667015446370542,0.7812428613767142,1.1688335467326014,0.8062682718672259,0.7239558329332694,0.7028380634390651
28,0.5558061940451561,0.8043879406323796,1.340836940627349,0.8118428937190173,0.7051128180508881,0.667779632721202
29,0.5446412850643212,0.7690465852310756,1.0791741758584976,0.8163824880608669,0.727556409025444,0.7228714524207012
30,0.5207251898840477,0.8034289453014188,1.0886598182351965,0.8222839607052713,0.7168746999519923,0.7045075125208681
31,0.5088687650707834,0.7852149582619916,1.1102538187252848,0.8266601296508144,0.7217954872779645,0.7128547579298832
32,0.4940544254341872,0.789804346777227,1.0200134437335164,0.830382597011131,0.7220355256841094,0.7128547579298832
33,0.49055842783914655,0.8134268428227595,1.2481951690033863,0.8327795028236277,0.7180748919827172,0.6994991652754591
34,0.4799719452847148,0.7852965288629287,1.1211377813627845,0.8377912149770297,0.7235957753240518,0.7295492487479132
35,0.4581776734339782,0.8247924548128688,1.2325127814945422,0.8448185070182128,0.7233557369179069,0.7011686143572621
36,0.45159051419365104,0.8123387725319492,1.2432332548655962,0.8473969966043834,0.7193951032165147,0.6928213689482471
37,0.44227407718042666,0.8642654341793907,1.1812298807658648,0.8489949338127145,0.7019923187710033,0.6928213689482471
38,0.43677821915211423,0.8290124823287444,1.1965958601550053,0.8523360752483158,0.7042726836293807,0.6811352253756261
