Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.7738286698370185,1.707674195578826,1.6966864372554578,0.2874652721032849,0.335453672587614,0.28046744574290483
2,1.587773188056813,1.696915640597609,1.6550335193935193,0.4458971146338363,0.42606817090734517,0.37061769616026713
3,1.5493904226121342,1.4946336906381852,1.6478116449556852,0.4740789163080387,0.5544887181949112,0.3772954924874791
4,1.5359925606581861,1.5207827189604746,1.534675158952412,0.484846834086906,0.5330052808449351,0.41068447412353926
5,1.5260289028451444,1.4488641921709686,1.6230696784822565,0.4886782517114271,0.5547287566010561,0.4040066777963272
6,1.5234394477661926,1.477593662871509,1.588702838671835,0.4891503695229794,0.5306048967834853,0.4056761268781302
7,1.5212489851403554,1.5685757665167386,1.4982384882475202,0.48871456846616185,0.44623139702352377,0.4073455759599332
8,1.518232154991653,1.4787466555776614,1.6800695657730103,0.49132937480706723,0.5572491598655785,0.3823038397328882
9,1.5187595244551175,1.5408919168754183,1.5209113798643414,0.49448893246899456,0.4901584253480557,0.41402337228714525
10,1.5219647579592095,1.4885823333103232,1.7168438183633905,0.4917833342412522,0.5291646663466154,0.38731218697829717
11,1.5181984879955313,1.478442787552063,1.6250111303831403,0.4943618238274228,0.5322851656265002,0.3823038397328882
12,1.5241812935130392,1.4731426899126532,1.5965920090675354,0.491638067222313,0.5392462794047047,0.39398998330550916
13,1.52364299083989,1.4532267029134418,1.5704832735814547,0.4902761889197581,0.5698511761881901,0.4507512520868113
14,1.474988523747324,1.4704169068135136,1.520880140756306,0.5227433676526666,0.5552088334133461,0.44073455759599334
15,1.4667859936023715,1.4168675667722486,1.4531084016749733,0.5318043979589984,0.5787325972155545,0.49248747913188645
16,1.4662506659664019,1.4033093005132766,1.5209929535263462,0.52928038350493,0.6038166106577052,0.5242070116861436
17,1.4587757628993334,1.4245852345239636,1.437630650244261,0.5329483757331445,0.5806529044647144,0.5075125208681135
18,1.452803791504416,1.3814127580218032,1.575357054409228,0.5352363312814367,0.6108977436389822,0.46410684474123537
19,1.4503333167860772,1.401856644711888,1.4655205136851261,0.5359445079987653,0.5950552088334133,0.49081803005008345
20,1.4467540738334634,1.3676408190644862,1.5578260013931675,0.5359445079987653,0.6128180508881421,0.4974958263772955
21,1.4481225542589926,1.4082152263445498,1.4407886109854047,0.5352726480361715,0.5962554008641383,0.5208681135225376
22,1.4445086167102494,1.370858329729018,1.5219862837540477,0.5390677489059578,0.6102976476236198,0.4774624373956594
23,1.4435862753364945,1.3714421688938323,1.5654020215335644,0.5382687803017923,0.6084973595775324,0.4674457429048414
24,1.3989552064457305,1.3030218415663017,1.4502084474814565,0.5627099562383105,0.6441430628900624,0.5375626043405676
25,1.389762787158097,1.3286762224964355,1.396474257895821,0.569246972090574,0.6302208353336534,0.5208681135225376
26,1.3936386615955711,1.3174562893536177,1.3521407889692407,0.5665232154854642,0.6363418146903504,0.5642737896494157
27,1.3849818098863704,1.29253951006796,1.413043527226699,0.569610139637922,0.6464234277484397,0.5292153589315526
28,1.385083348355551,1.320012540368796,1.3301306649258262,0.5713351854878248,0.6381421027364378,0.5926544240400667
29,1.3866968506439559,1.3320152249308785,1.3574817572769367,0.5671950754480579,0.6152184349495919,0.5242070116861436
30,1.3845480485131476,1.3434510394616228,1.3215995728969574,0.5700640990721069,0.6162986077772443,0.5459098497495827
31,1.381141965833256,1.3424085765333413,1.3143591425920789,0.5736957745455866,0.6164186269803168,0.5492487479131887
32,1.3784404382291469,1.3236551717238325,1.388861320520702,0.5747489604328957,0.6297407585213635,0.5475792988313857
33,1.3815080193604652,1.3117455867567813,1.4216747064339488,0.5742223674892412,0.635981757081133,0.5592654424040067
34,1.3795580817889779,1.3599846448870858,1.3892833308169716,0.5748942274518349,0.60741718674988,0.5158597662771286
35,1.3773746913356326,1.2967208900744536,1.3576838530992206,0.575856621452307,0.6506240998559769,0.5776293823038398
36,1.3777625357806855,1.2969140839439437,1.4220055247607983,0.5764195311506963,0.6449831973115698,0.5258764607679466
37,1.3725379615900892,1.323365574606092,1.3138908900712665,0.5756931960560004,0.628420547287566,0.5475792988313857
38,1.3752906229834028,1.3107429814887825,1.35683054045627,0.5769279657169836,0.6380220835333653,0.5492487479131887
39,1.3729431260331713,1.282376699850335,1.4039156342807568,0.5766374316791052,0.6637061929908785,0.5692821368948247
40,1.3715472135656037,1.288316344002158,1.3547068991159137,0.5789980207368669,0.6475036005760921,0.5592654424040067
41,1.3726645287803825,1.3284520389022387,1.3580429867694253,0.5739136750739954,0.6265002400384061,0.5542570951585977
42,1.3731141032381573,1.299728990287561,1.3917443187613237,0.576855332207514,0.6440230436869899,0.5626043405676127
43,1.3736764699965283,1.3017972141447085,1.3358022445126583,0.5754934539049591,0.6448631781084974,0.5843071786310517
44,1.329419624001948,1.2498558339825518,1.376042996582232,0.6020410016160956,0.6685069611137782,0.5692821368948247
45,1.3215364992168321,1.256992293182124,1.2816238967995894,0.6064716456937408,0.6639462313970236,0.5976627712854758
46,1.32061737663243,1.2695721246001817,1.2229719303156201,0.6041655317680812,0.6602256361017763,0.6227045075125208
47,1.3213145316409067,1.2491466829735578,1.2855495575227236,0.6041655317680812,0.6688670187229957,0.5976627712854758
48,1.3181923331042351,1.2589445260573258,1.2809216850682308,0.6073250894300085,0.665506481036966,0.5792988313856428
49,1.3154578041469267,1.2611236305703586,1.2839874076215845,0.6079424742605001,0.6653864618338934,0.6010016694490818
50,1.3218657769899185,1.2542212666110664,1.262251521411695,0.6057816273537797,0.6677868458953432,0.5993322203672788
51,1.3186280075926062,1.2487156211529034,1.263930016442349,0.6072524559205389,0.6676668266922707,0.5926544240400667
52,1.3171453834584395,1.2433750277059779,1.320276500363099,0.6075248315810499,0.6683869419107057,0.5843071786310517
53,1.28443599268491,1.233580016700869,1.2012824274991687,0.6258103175900201,0.6824291886701872,0.6444073455759599
54,1.274864147943788,1.2187525245598776,1.2121014061727022,0.6301864865355632,0.686749879980797,0.6343906510851419
55,1.2735573050762456,1.2121794715723928,1.1859566381103115,0.6305496540829112,0.6904704752760442,0.6293823038397329
56,1.2733604135484213,1.2229681095097664,1.1978343756575334,0.6303499119318697,0.6825492078732597,0.6277128547579299
57,1.2670581438283737,1.2057494614952586,1.2402725423637189,0.6309854551397287,0.6914306289006241,0.6093489148580968
58,1.2710802027093056,1.2204188293779195,1.2005804510493028,0.632274699932814,0.6825492078732597,0.6160267111853088
59,1.2700099221223458,1.2004643128380437,1.223637718903391,0.6325833923480598,0.6969515122419587,0.6260434056761269
60,1.2718546272951943,1.2049185555864432,1.1974448875377053,0.6317662653665268,0.6943110897743638,0.6343906510851419
61,1.2694561328394756,1.2080585373111512,1.2120630835231982,0.6330191934048773,0.6909505520883341,0.6227045075125208
62,1.243770415096488,1.1915397480444807,1.121398571290468,0.6483993390350639,0.7023523763802209,0.662771285475793
63,1.2355959706705437,1.1802955536375577,1.225223282450124,0.6493617330355359,0.7073931829092654,0.6360601001669449
64,1.234746615599921,1.1904230300844745,1.1745520908581584,0.651595213451726,0.7019923187710033,0.6510851419031719
65,1.2311331562217345,1.1956794506757593,1.1348968461940163,0.6544460786984075,0.6949111857897263,0.6510851419031719
66,1.2308585672514305,1.1907072995079684,1.1817736672727686,0.6522307566595849,0.7007921267402785,0.6427378964941569
67,1.2270893467193007,1.1784752229811362,1.1806445404102928,0.6568066677561694,0.7066730676908305,0.6377295492487479
68,1.228869557034339,1.1832080466275938,1.1492850874599658,0.6541373862831618,0.7042726836293807,0.6494156928213689
69,1.2098207358251403,1.166149694837215,1.133849528275038,0.6655771640246227,0.7108737397983678,0.6460767946577629
