Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6891612980270163,1.370695990529948,1.9400303395170915,0.3242904614043689,0.4721555448871819,0.25542570951585974
2,1.4110539445760706,1.1768962071060907,1.6647895605940568,0.47358864011911894,0.5448871819491119,0.41736227045075125
3,1.2971118291161352,1.0535070645031224,1.5283951069179333,0.5195474932360045,0.5970955352856457,0.49081803005008345
4,1.2223277395977523,0.9998726915432258,1.4179488561655347,0.5514517622705235,0.6269803168506961,0.5392320534223706
5,1.1686981111886126,0.9759501598618081,1.5585829160715405,0.5749305442065697,0.6255400864138262,0.5325542570951586
6,1.1285956864922218,0.9700145103509276,1.322571790532062,0.5920175773092916,0.6379020643302928,0.5726210350584308
7,1.0903994825553367,0.9313363510822151,1.171818954379935,0.6077972072415609,0.6500240038406145,0.5993322203672788
8,1.0628344803130745,0.9030958135789278,1.2470738644662656,0.6173485137368124,0.6549447911665867,0.6026711185308848
9,1.0398212229093793,0.9003678552534667,1.0253316485568096,0.6273537796662491,0.6573451752280365,0.6527545909849749
10,1.0113874174944542,0.9256152819463136,1.194408650460996,0.6389388244266493,0.6458233317330773,0.5926544240400667
11,0.9958701492013937,0.8459483639492641,1.2341710085931576,0.6432968349948248,0.6783485357657225,0.6293823038397329
12,0.9743894530392053,0.8437763399617915,1.0355564936211235,0.6517586388480325,0.6805088814210274,0.659432387312187
13,0.958639356267099,0.8976974433364844,1.290852621981972,0.658114070926622,0.6659865578492559,0.6393989983305509
14,0.9423089444697907,0.7992311940884178,1.0899751570663954,0.6638884349294547,0.6987518002880461,0.666110183639399
15,0.9264140092897111,0.8345952311927549,0.9909201915326872,0.6698806994606962,0.6890302448391743,0.6928213689482471
16,0.9130714090107002,0.8495636883293656,1.026393407269528,0.6746381943309546,0.6814690350456073,0.659432387312187
17,0.8949882962428714,0.8493044484771374,0.9155266214358179,0.6809209929000745,0.6815890542486798,0.6894824707846411
18,0.8802505915834071,0.7770153973573344,0.9055712858313009,0.6867498320350094,0.7058329332693231,0.6994991652754591
19,0.8697812078365886,0.7856330592006502,0.9555754081199044,0.6904722993953261,0.7036725876140183,0.7061769616026711
20,0.8555699160007596,0.7741679262303731,0.9127573621900458,0.6960469212471173,0.7069131060969756,0.7195325542570952
21,0.8423241349169849,0.7648259179949074,1.0426328433187384,0.6990248951353707,0.7096735477676428,0.6811352253756261
22,0.8316195133092928,0.78733217038014,0.9111775606870651,0.7029834214014635,0.6998319731156986,0.7111853088480802
23,0.820628747625416,0.7704081327195017,0.924481574249895,0.7082311924606417,0.7108737397983678,0.7111853088480802
24,0.8059525894632109,0.7543298493259213,0.9940630887684069,0.7107733652920775,0.7178348535765723,0.7028380634390651
25,0.7995854456027465,0.7827927836944526,0.8354680593076506,0.7146047829165986,0.7028324531925108,0.7312186978297162
26,0.7833325292293863,0.7399712424428558,0.9347053703508879,0.7228668446187648,0.7259961593855017,0.7579298831385642
27,0.7733985722099606,0.7658549757207781,0.9245727164180655,0.7254998093370376,0.7162746039366299,0.7562604340567612
28,0.7670982686509441,0.7516330466878327,1.0956077509020503,0.7266437871111837,0.7222755640902544,0.7011686143572621
29,0.7477147024404095,0.772101188829301,1.0779941979991763,0.7350692742096566,0.7185549687950072,0.7128547579298832
30,0.7401401080810214,0.7449603337944698,0.8730533319084268,0.7357956093043526,0.7163946231397024,0.7345575959933222
31,0.7336551127094886,0.7528582455287821,0.9885955625458768,0.7391730674946887,0.721195391262602,0.7312186978297162
32,0.7167766538125564,0.791764646478984,0.9595143375428099,0.7447113725917452,0.714594335093615,0.7345575959933222
33,0.7078863979424938,0.739379717660049,0.9896773052842993,0.7477438216121007,0.7297167546807489,0.7195325542570952
34,0.6992721884646158,0.740292846023207,1.0548180294664282,0.7481796226689184,0.7279164666346616,0.7045075125208681
35,0.6912200700260054,0.8331579018005254,0.9414068154598537,0.7534273937280964,0.7024723955832933,0.7395659432387313
36,0.6764538288765838,0.7575950787908571,0.8096362477854678,0.7583846307493962,0.7156745079212674,0.7562604340567612
37,0.6684361451685878,0.7298290463121547,1.0263554046028538,0.7620889397323455,0.7336773883821411,0.7295492487479132
38,0.6548161073168443,0.7644150460432971,1.1572468021982594,0.7663924751684189,0.7205952952472395,0.7412353923205343
39,0.6476014169113778,0.7399569584357046,0.8897890456412968,0.7711862867934122,0.7325972155544888,0.7479131886477463
40,0.6314416945127814,0.7413530772884381,0.8777383989409396,0.7741279439269307,0.7293566970715314,0.7579298831385642
41,0.6264102387586733,0.7512182767758586,0.7961787673595705,0.7743276860779721,0.7337974075852136,0.7629382303839732
42,0.6165471654558496,0.7871277458186399,1.0874614974385814,0.7801202084581722,0.7245559289486317,0.7529215358931552
43,0.6089930568173969,0.7300240269892504,0.9007948197816548,0.7834431915164061,0.7383581373019683,0.7712854757929883
44,0.5956620395374048,0.7564723323345217,1.112159142760854,0.787038550235151,0.7389582333173308,0.7345575959933222
45,0.586281747041505,0.7494251027139308,0.9766982636953655,0.7904523251802219,0.7376380220835334,0.7529215358931552
46,0.5758865805194517,0.7423616519288094,1.0373047207923312,0.7950463946541737,0.741718674987998,0.7429048414023373
47,0.5644675324552458,0.7536432449129409,1.0029968321323395,0.7988051787692252,0.7354776764282285,0.7495826377295493
48,0.5564730623969673,0.770768449841078,1.0330912082603103,0.8012747180911913,0.7400384061449832,0.7495826377295493
49,0.5490610796194102,0.7831147013199936,0.8140566215703362,0.8044524341304861,0.7273163706192991,0.7796327212020033
50,0.5355709676047974,0.7717324842085737,1.0042298467535722,0.8105354905485646,0.7324771963514163,0.7562604340567612
51,0.5249465486377841,0.8448388503217308,1.1269044954525798,0.8121152693795283,0.7174747959673548,0.7362270450751253
52,0.512881869309512,0.7642054872921599,0.9983963042889771,0.8164551215703365,0.7371579452712435,0.7529215358931552
53,0.5075506510235746,0.7721874938389347,0.9689143062814286,0.8185614933449546,0.7367978876620259,0.7612687813021702
54,0.49730526475384096,0.7880717491090429,1.1325958563308967,0.8229558206678651,0.7427988478156505,0.7495826377295493
55,0.4870864181178105,0.8140293875938879,1.1549916890890974,0.8265693377639775,0.7382381180988958,0.7646076794657763
56,0.4777430355633278,0.7673725819406448,1.2154463631542105,0.8311634072379293,0.7532405184829573,0.7696160267111853
57,0.47071159930595613,0.7648631955877718,0.9369678003223318,0.8329247698425669,0.7388382141142583,0.7646076794657763
58,0.45564575344194236,0.7761470101489516,1.4157509058713913,0.8375733144486208,0.7441190590494479,0.7145242070116862
59,0.4457184944349465,0.8177370895848801,1.0090909666920964,0.8409870893936918,0.7325972155544888,0.7579298831385642
60,0.4442574274571984,0.8096108141470515,1.0950780640307225,0.8427302936209621,0.7408785405664906,0.7479131886477463
61,0.424617910654842,0.8033016908917426,1.2446960044142448,0.850066278077391,0.7461593855016803,0.7662771285475793
62,0.42392178102386147,0.8309087920397692,0.871720970657311,0.8503023369831672,0.7304368698991839,0.7929883138564274
63,0.41090107049694513,0.8039414061636945,1.0964994452109462,0.8539340124566469,0.7448391742678828,0.7646076794657763
64,0.40225177687386626,0.8300262034106834,1.150948970333526,0.8574385792885548,0.7483197311569851,0.7662771285475793
65,0.3971386436082938,0.8404396173415524,1.357115932985356,0.8588730911005793,0.7516802688430149,0.7495826377295493
66,0.3840334284344427,0.8668239835918757,1.394930531319819,0.8624866081966915,0.7460393662986078,0.7429048414023373
67,0.38043094870895755,0.851047704755123,1.4308131292070214,0.8660093334059669,0.742918867018723,0.7545909849749582
68,0.371643506705367,0.856093089287071,1.3212404274626781,0.8679704381616459,0.7371579452712435,0.7629382303839732
69,0.3649913346798596,0.8454445667334496,1.049953910277078,0.8719289644277387,0.7413586173787806,0.7729549248747913
70,0.35270442620064807,0.8545797347784267,1.1974581993724172,0.8760327577127708,0.743398943831013,0.7462437395659433
71,0.3512883737657862,0.8659076317494571,1.3761390926022279,0.8760509160901382,0.7445991358617379,0.7762938230383973
72,0.3425076142616921,0.8361391846627719,1.0683193647939908,0.8807902525830292,0.7379980796927509,0.7562604340567612
73,0.33286192244322477,0.8922329039318262,1.1396414085634445,0.8829510994897496,0.7369179068650984,0.7629382303839732
74,0.3279792250900863,0.9192464520949247,1.6182778434533822,0.8844037696791415,0.7430388862217955,0.7278797996661102
75,0.31651460754380434,0.8916341297206918,1.2684567692248445,0.8889252056436237,0.7493999039846375,0.7696160267111853
76,0.3118823679271741,0.925399525435494,1.1473675713335212,0.8895244320967478,0.7329572731637062,0.7479131886477463
77,0.3012507473790173,0.9331135054000729,1.36245097219944,0.8954803798732546,0.7425588094095055,0.7479131886477463
78,0.29928401824847767,0.9102215989524787,1.312598547849216,0.8948085199106608,0.7396783485357658,0.7529215358931552
79,0.28821680242929526,0.8902845583366089,1.2685788583598638,0.8998202320640628,0.7447191550648103,0.7662771285475793
80,0.28406726207501887,0.9055447874159168,1.2729452313169052,0.8998383904414301,0.7399183869419107,0.7562604340567612
