Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6034565067859252,1.4972939651438004,1.477735908407914,0.4237438942456102,0.5387662025924148,0.44574290484140233
2,1.3992603825733179,1.3451717163001735,1.44136528278652,0.5673403424669972,0.6244599135861738,0.5642737896494157
3,1.3243758864073059,1.2755715033600747,1.278490584147604,0.608578017468359,0.6533845415266443,0.6176961602671118
4,1.283291008394863,1.2502905156699344,1.2407380405225252,0.6306041292150133,0.6751080172827653,0.6444073455759599
5,1.2404840223530156,1.3165885512064606,1.2089657203147286,0.6503786021681103,0.6859097455592895,0.6510851419031719
6,1.211593651619157,1.2357635413387686,1.1155206419919665,0.6660129650814404,0.6769083053288526,0.6811352253756261
7,1.1811200218585811,1.2061867149914982,1.1004788671669208,0.6842802927130431,0.6914306289006241,0.6861435726210351
8,1.1565219899861359,1.2017295102011447,1.117518795164008,0.6955566450581976,0.7010321651464234,0.6861435726210351
9,1.1319994050219335,1.1842120543780117,1.0497720429771824,0.7085762016306223,0.7217954872779645,0.7362270450751253
10,1.109110568184135,1.1923581550537738,1.0635530164367275,0.7196891285794701,0.71483437349976,0.7245409015025042
11,1.0859498254335738,1.1988759341715851,1.0460926153157886,0.7295854442447023,0.7150744119059049,0.7445742904841403
12,1.067434097742494,1.1804126819127352,1.0963957246981169,0.7388098999473407,0.7132741238598176,0.7178631051752922
13,1.0403719779400546,1.1862715506736696,1.0968584198700755,0.7524286829728896,0.7228756601056169,0.7328881469115192
14,1.0213052744196294,1.183746951097719,1.0888479257884778,0.7618347224492019,0.7186749879980797,0.7228714524207012
15,1.006017370358378,1.1683011966795016,1.1103691254791461,0.7716765629823319,0.7305568891022564,0.7061769616026711
16,0.9820978470938903,1.1724078723885505,1.1398045122623444,0.7820449964591164,0.7291166586653864,0.7061769616026711
17,0.9684016877641378,1.1910210478328698,1.0459194042180713,0.7868388080841096,0.7180748919827172,0.7312186978297162
18,0.9573594284899217,1.179993013159556,1.0733695147853148,0.7954821957109912,0.7225156024963995,0.7278797996661102
19,0.9364148688950142,1.2129732670115876,1.0368844772640027,0.8032902979789726,0.7153144503120499,0.7345575959933222
20,0.9278283287088653,1.1721400483556077,1.023049566306566,0.8079206842076592,0.7335573691790687,0.7612687813021702
21,0.9105029990858702,1.1989602532359322,1.0503523153694052,0.8151658767772512,0.7265962554008641,0.7228714524207012
22,0.8974609824892118,1.174497075593403,1.0539353066369106,0.8213397250821667,0.7370379260681709,0.7445742904841403
